"Community
Number","Community
Name",Level,"Room
Number",Room Typem,Room Type Style,"Care
Type",Grade," Gross Unit 
Area (sqft) ","Vacant 
Day",Resident Move in Date,Room Market Price,Resident Actual Rent Payment ,Room Discount
10359,Grand Prairie,First,C126,One Bedroom,One Bedroom,AL,A,  476 ,,1/31/2019,"$3,105 ","$3,050 ",($55)
10359,Grand Prairie,First,C127,One Bedroom,One Bedroom,AL,A,  458 ,,7/7/2019,"$3,050 ","$3,050 ",$0 
10359,Grand Prairie,First,C128,One Bedroom,One Bedroom,AL,C,  474 ,,6/30/2015,"$3,105 ","$3,277 ",$172 
10359,Grand Prairie,First,C130,One Bedroom,One Bedroom,AL,C,  460 ,,1/31/2017,"$3,050 ","$3,136 ",$86 
10359,Grand Prairie,Second,C215,Two Bedroom,Two Bedroom,AL,B,  624 ,,12/21/2014,"$3,550 ","$3,767 ",$217 
10359,Grand Prairie,Second,C216,One Bedroom,One Bedroom,AL,C,  461 ,,10/31/2018,"$2,790 ","$2,480 ",($310)
10359,Grand Prairie,Second,C217,One Bedroom,One Bedroom,AL,C,  475 ,,4/1/2018,"$2,850 ","$2,912 ",$62 
10359,Grand Prairie,Second,C218,One Bedroom,One Bedroom,AL,C,  473 ,,8/27/2014,"$2,850 ","$2,995 ",$145 
10359,Grand Prairie,Second,C219,One Bedroom,One Bedroom,AL,B,  475 ,,3/31/2019,"$2,850 ","$2,750 ",($100)
10359,Grand Prairie,Second,C220,One Bedroom,One Bedroom,AL,B,  476 ,,6/15/2017,"$2,850 ","$2,935 ",$85 
10359,Grand Prairie,Second,C221,One Bedroom,One Bedroom,AL,B,  456 ,,10/31/2019,"$2,790 ","$2,790 ",$0 
10359,Grand Prairie,Second,C222,One Bedroom,One Bedroom,AL,B,  461 ,,9/30/2018,"$2,790 ","$2,480 ",($310)
10359,Grand Prairie,First,D131,One Bedroom,One Bedroom,AL,C,  459 ,,8/15/2018,"$3,050 ","$2,480 ",($570)
10359,Grand Prairie,First,D132,One Bedroom,One Bedroom,AL,B,  462 ,,8/31/2012,"$3,050 ","$2,377 ",($673)
10359,Grand Prairie,First,D133,One Bedroom,One Bedroom,AL,B,  475 ,,5/31/2013,"$3,105 ","$2,787 ",($318)
10359,Grand Prairie,First,D134,One Bedroom,One Bedroom,AL,B,  474 ,,12/31/2018,"$3,105 ","$3,005 ",($100)
10359,Grand Prairie,First,D135,One Bedroom,One Bedroom,AL,B,  475 ,,6/20/2016,"$3,105 ","$2,972 ",($133)
10359,Grand Prairie,First,D136,One Bedroom,One Bedroom,AL,B,  474 ,,8/31/2016,"$3,105 ","$3,190 ",$85 
10359,Grand Prairie,First,D137,One Bedroom,One Bedroom,AL,B,  458 ,,8/28/2019,"$3,050 ","$3,050 ",$0 
10359,Grand Prairie,First,D138,One Bedroom,One Bedroom,AL,B,  460 ,,10/31/2018,"$3,050 ","$2,720 ",($330)
10359,Grand Prairie,Second,D223,Two Bedroom,Two Bedroom,AL,B,  597 ,,3/31/2016,"$3,230 ","$3,354 ",$124 
10359,Grand Prairie,Second,D224,Two Bedroom,Two Bedroom,AL,C,  603 ,,9/30/2019,"$3,230 ","$3,230 ",$0 
10359,Grand Prairie,Second,D225,Studio,Studio,AL,C,  336 ,,12/31/2018,"$2,650 ","$2,200 ",($450)
10359,Grand Prairie,Second,D226,Studio,Studio,AL,B,  337 ,,10/31/2019,"$2,650 ","$2,650 ",$0 
10359,Grand Prairie,Second,D227,Studio,Studio,AL,A,  336 ,,4/4/2018,"$2,650 ","$2,652 ",$2 
10359,Grand Prairie,Second,D228,Studio,Studio,AL,B,  335 ,,7/31/2018,"$2,650 ","$2,550 ",($100)
10359,Grand Prairie,Second,D229,Two Bedroom,Two Bedroom,AL,C,  596 ,,6/15/2017,"$3,230 ","$3,368 ",$138 
10359,Grand Prairie,Second,D230,Two Bedroom,Two Bedroom,AL,B,  596 ,,11/25/2017,"$3,230 ","$3,230 ",$0 
10359,Grand Prairie,First,E139,One Bedroom,One Bedroom,AL,A,  460 ,,4/30/2016,"$3,050 ","$3,180 ",$130 
10359,Grand Prairie,First,E140,One Bedroom,One Bedroom,AL,B,  459 ,,12/16/2014,"$3,050 ","$3,129 ",$79 
10359,Grand Prairie,First,E141,One Bedroom,One Bedroom,AL,A,  475 ,,10/15/2018,"$3,105 ","$2,770 ",($335)
10359,Grand Prairie,First,E142,One Bedroom,One Bedroom,AL,A,  473 ,,3/31/2016,"$3,105 ","$3,213 ",$108 
10359,Grand Prairie,First,E143,One Bedroom,One Bedroom,AL,C,  474 ,,6/24/2015,"$3,105 ","$3,233 ",$128 
10359,Grand Prairie,First,E144,One Bedroom,One Bedroom,AL,A,  474 ,,11/30/2018,"$3,105 ","$3,005 ",($100)
10359,Grand Prairie,First,E145,One Bedroom,One Bedroom,AL,C,  457 ,,9/15/2016,"$3,050 ","$3,061 ",$11 
10359,Grand Prairie,First,E146,One Bedroom,One Bedroom,AL,A,  463 ,,6/12/2009,"$3,050 ","$1,759 ","($1,291)"
10359,Grand Prairie,Second,E231,Two Bedroom,Two Bedroom,AL,B,  597 ,,8/10/2018,"$3,230 ",$600 ,"($2,630)"
10359,Grand Prairie,Second,E232,Two Bedroom,Two Bedroom,AL,B,  603 ,80,,"$3,230 ",$0 ,"($3,230)"
10359,Grand Prairie,Second,E233,Studio,Studio,AL,A,  336 ,,4/30/2017,"$2,650 ","$2,752 ",$102 
10359,Grand Prairie,Second,E234,Studio,Studio,AL,C,  336 ,,9/30/2014,"$2,650 ","$2,720 ",$70 
10359,Grand Prairie,Second,E235,Studio,Studio,AL,C,  336 ,,11/30/2018,"$2,650 ","$2,000 ",($650)
10359,Grand Prairie,Second,E236,Studio,Studio,AL,B,  336 ,,3/31/2019,"$2,650 ","$2,550 ",($100)
10359,Grand Prairie,Second,E237,Two Bedroom,Two Bedroom,AL,B,  596 ,,7/31/2018,"$3,230 ","$1,500 ","($1,730)"
10359,Grand Prairie,Second,E238,Two Bedroom,Two Bedroom,AL,B,  603 ,,5/13/2015,"$3,230 ","$3,352 ",$122 
10374,Lake Arlington,First,001,Studio,Studio,MC,C,  327 ,18,,"$5,960 ",$0 ,"($5,960)"
10374,Lake Arlington,First,002,Studio,Studio,MC,C,  267 ,,10/31/2019,"$5,960 ","$4,395 ","($1,565)"
10374,Lake Arlington,First,003,Studio,Studio,MC,B,  378 ,32,,"$6,600 ",$0 ,"($6,600)"
10374,Lake Arlington,First,004,Studio,Studio,MC,A,  374 ,,12/27/2016,"$6,600 ","$7,063 ",$463 
10374,Lake Arlington,First,005,Studio,Studio,MC,A,  366 ,75,,"$6,600 ",$0 ,"($6,600)"
10374,Lake Arlington,First,006,Studio,Studio,MC,A,  370 ,,3/29/2019,"$6,600 ","$5,066 ","($1,534)"
10374,Lake Arlington,First,007,Studio,Studio,MC,B,  367 ,114,,"$6,600 ",$0 ,"($6,600)"
10374,Lake Arlington,First,008,Studio,Studio,MC,B,  371 ,48,,"$6,600 ",$0 ,"($6,600)"
10374,Lake Arlington,First,009,Studio,Studio,MC,B,  367 ,18,,"$6,600 ",$0 ,"($6,600)"
10374,Lake Arlington,First,010,Studio,Studio,MC,C,  369 ,,12/31/2017,"$6,600 ","$6,379 ",($221)
10374,Lake Arlington,First,011,Studio,Studio,MC,C,  364 ,,8/31/2014,"$6,600 ","$5,400 ","($1,200)"
10374,Lake Arlington,First,012,Studio,Studio,MC,C,  365 ,,10/21/2019,"$6,600 ","$4,950 ","($1,650)"
10374,Lake Arlington,First,013,Studio,Studio,MC,C,  365 ,,8/12/2013,"$6,600 ","$7,037 ",$437 
10374,Lake Arlington,First,014,Studio,Studio,MC,C,  371 ,,8/31/2017,"$6,600 ","$5,264 ","($1,336)"
10374,Lake Arlington,First,015,Studio,Studio,MC,C,  372 ,,5/31/2019,"$6,600 ","$5,066 ","($1,534)"
10374,Lake Arlington,First,016,Studio,Studio,MC,B,  372 ,,3/7/2018,"$6,600 ","$5,051 ","($1,549)"
10374,Lake Arlington,First,017,Studio,Studio,MC,C,  369 ,106,,"$5,960 ",$0 ,"($5,960)"
10374,Lake Arlington,First,019,Studio,Studio,MC,A,  372 ,,11/5/2016,"$6,600 ","$4,793 ","($1,807)"
10374,Lake Arlington,First,020,Studio,Studio,MC,A,  369 ,,7/31/2017,"$6,600 ","$7,063 ",$463 
10374,Lake Arlington,First,021,Studio,Studio,MC,B,  369 ,,2/12/2013,"$6,600 ","$7,037 ",$437 
10374,Lake Arlington,First,022,Studio,Studio,MC,C,  219 ,,9/8/2014,"$5,960 ","$6,409 ",$449 
10374,Lake Arlington,First,023,Studio,Studio,MC,C,  219 ,322,,"$5,960 ",$0 ,"($5,960)"
10374,Lake Arlington,First,101,Studio,Studio,AL,A,  367 ,,5/31/2016,"$3,955 ","$4,247 ",$292 
10374,Lake Arlington,First,102,Studio,Studio,AL,A,  367 ,49,,"$3,955 ",$0 ,"($3,955)"
10374,Lake Arlington,First,103,Studio,Studio,AL,A,  367 ,63,,"$3,955 ",$0 ,"($3,955)"
10374,Lake Arlington,First,104,Studio,Studio,AL,A,  367 ,,12/24/2014,"$3,955 ","$3,100 ",($855)
10374,Lake Arlington,First,105,Studio,Studio,AL,B,  367 ,41,,"$3,955 ",$0 ,"($3,955)"
10374,Lake Arlington,First,106,Studio,Studio,AL,A,  367 ,114,,"$3,955 ",$0 ,"($3,955)"
10374,Lake Arlington,First,107,Studio,Studio,AL,B,  367 ,,8/13/2015,"$3,955 ","$3,000 ",($955)
10374,Lake Arlington,First,108,Studio,Studio,AL,A,  367 ,,7/5/2016,"$3,955 ","$4,247 ",$292 
10374,Lake Arlington,First,109,Studio,Studio,AL,B,  367 ,,5/11/2018,"$3,955 ","$4,212 ",$257 
10374,Lake Arlington,First,110,Studio,Studio,AL,C,  392 ,,7/24/2018,"$3,955 ","$3,255 ",($700)
10374,Lake Arlington,First,1103,Two Bedroom,Two Bedroom,IL,C,  782 ,,11/30/2018,"$3,349 ","$2,847 ",($502)
10374,Lake Arlington,First,1104,Two Bedroom,Two Bedroom,IL,C,  777 ,69,,"$3,349 ",$0 ,"($3,349)"
10374,Lake Arlington,First,1105,Two Bedroom,Two Bedroom,IL,B,  782 ,,10/30/2019,"$3,324 ",$650 ,"($2,674)"
10374,Lake Arlington,First,1106,One Bedroom,One Bedroom,IL,A,  493 ,,3/11/2017,"$2,124 ","$2,558 ",$434 
10374,Lake Arlington,First,1107,Studio,Studio,IL,B,  398 ,365,,"$2,124 ",$0 ,"($2,124)"
10374,Lake Arlington,First,1108,One Bedroom,One Bedroom,IL,B,  479 ,,10/26/2018,"$2,099 ","$1,899 ",($200)
10374,Lake Arlington,First,1109,One Bedroom,One Bedroom,IL,B,  481 ,,5/21/2018,"$2,099 ","$2,235 ",$136 
10374,Lake Arlington,First,111,Studio,Studio,AL,C,  368 ,,7/18/2019,"$3,955 ","$3,000 ",($955)
10374,Lake Arlington,First,1110,One Bedroom,One Bedroom,IL,B,  488 ,,6/12/2014,"$2,174 ","$2,455 ",$281 
10374,Lake Arlington,First,1111,One Bedroom,One Bedroom,IL,B,  484 ,,4/26/2019,"$2,149 ","$1,935 ",($214)
10374,Lake Arlington,First,1112,Studio,Studio,IL,A,  383 ,,6/13/2008,"$2,099 ","$2,412 ",$313 
10374,Lake Arlington,First,1113,One Bedroom,One Bedroom,IL,A,  495 ,,8/31/2018,"$2,174 ","$1,848 ",($326)
10374,Lake Arlington,First,1114,One Bedroom,One Bedroom,IL,A,  493 ,,7/31/2019,"$2,199 ","$1,975 ",($224)
10374,Lake Arlington,First,1115,Two Bedroom,Two Bedroom,IL,B,  782 ,,2/16/2018,"$3,324 ","$3,535 ",$211 
10374,Lake Arlington,First,1116,Two Bedroom,Two Bedroom,IL,A,  778 ,,1/31/2014,"$3,624 ","$4,205 ",$581 
10374,Lake Arlington,First,1117,Two Bedroom,Two Bedroom,IL,A,  782 ,,9/28/2017,"$3,624 ","$3,387 ",($237)
10374,Lake Arlington,First,1118,Studio,Studio,IL,A,  405 ,,10/8/2011,"$2,374 ","$2,445 ",$71 
10374,Lake Arlington,First,112,Studio,Studio,AL,C,  320 ,171,,"$3,745 ",$0 ,"($3,745)"
10374,Lake Arlington,First,1201,One Bedroom,One Bedroom,IL,A,  571 ,,10/31/2011,"$2,674 ","$3,125 ",$451 
10374,Lake Arlington,First,1202,One Bedroom,One Bedroom,IL,A,  553 ,,5/31/2019,"$2,649 ","$2,649 ",$0 
10374,Lake Arlington,First,1203,One Bedroom,One Bedroom,IL,A,  557 ,,12/29/2014,"$2,674 ","$2,649 ",($25)
10374,Lake Arlington,First,1204,One Bedroom,One Bedroom,IL,A,  550 ,,7/21/2018,"$2,499 ","$2,499 ",$0 
10374,Lake Arlington,First,1205,One Bedroom,One Bedroom,IL,A,  553 ,,9/25/2018,"$2,499 ","$2,249 ",($250)
10374,Lake Arlington,First,1206,One Bedroom,One Bedroom,IL,A,  549 ,,2/10/2018,"$2,499 ","$2,658 ",$159 
10374,Lake Arlington,First,1207,One Bedroom,One Bedroom,IL,A,  548 ,,4/22/2018,"$2,474 ","$2,635 ",$161 
10374,Lake Arlington,First,1208,One Bedroom,One Bedroom,IL,A,  535 ,,12/26/2017,"$2,449 ","$2,846 ",$397 
10374,Lake Arlington,First,1209,One Bedroom,One Bedroom,IL,C,  478 ,,3/31/2019,"$2,224 ","$1,905 ",($319)
10374,Lake Arlington,First,1210,Studio,Studio,IL,B,  394 ,171,,"$2,124 ",$0 ,"($2,124)"
10374,Lake Arlington,First,1211,One Bedroom,One Bedroom,IL,C,  469 ,,11/30/2018,"$2,324 ","$2,095 ",($229)
10374,Lake Arlington,First,1212,One Bedroom,One Bedroom,IL,C,  477 ,,4/29/2005,"$2,324 ","$2,412 ",$88 
10374,Lake Arlington,First,1213,One Bedroom,One Bedroom,IL,C,  493 ,,12/13/2017,"$2,174 ","$2,862 ",$688 
10374,Lake Arlington,First,1214,One Bedroom,One Bedroom,IL,C,  478 ,,10/31/2017,"$2,149 ","$2,150 ",$1 
10374,Lake Arlington,First,1215,Studio,Studio,IL,C,  381 ,,12/30/2017,"$2,099 ","$1,726 ",($373)
10374,Lake Arlington,First,1216,One Bedroom,One Bedroom,IL,C,  495 ,,9/15/2017,"$2,124 ","$2,292 ",$168 
10374,Lake Arlington,First,1217,One Bedroom,One Bedroom,IL,B,  492 ,,10/13/2018,"$2,124 ","$1,911 ",($213)
10374,Lake Arlington,First,1218,One Bedroom,One Bedroom,IL,B,  559 ,,5/31/2013,"$2,449 ","$2,899 ",$450 
10374,Lake Arlington,First,1219,One Bedroom,One Bedroom,IL,B,  558 ,,9/19/2019,"$2,449 ","$2,449 ",$0 
10374,Lake Arlington,First,1220,One Bedroom,One Bedroom,IL,B,  567 ,,4/30/2018,"$2,449 ","$2,608 ",$159 
10374,Lake Arlington,First,1221,One Bedroom,One Bedroom,IL,B,  558 ,,3/19/2018,"$2,449 ","$2,605 ",$156 
10374,Lake Arlington,First,1222,One Bedroom,One Bedroom,IL,A,  567 ,,8/21/2013,"$2,449 ","$2,846 ",$397 
10374,Lake Arlington,First,1223,One Bedroom,One Bedroom,IL,A,  564 ,,9/30/2019,"$2,599 ","$2,599 ",$0 
10374,Lake Arlington,First,1224,One Bedroom,One Bedroom,IL,A,  567 ,,6/1/2018,"$2,599 ","$2,599 ",$0 
10374,Lake Arlington,First,1225,One Bedroom,One Bedroom,IL,A,  564 ,18,,"$2,649 ",$0 ,"($2,649)"
10374,Lake Arlington,First,1301,One Bedroom,One Bedroom,IL,A,  560 ,,3/14/2019,"$2,674 ","$2,315 ",($359)
10374,Lake Arlington,First,1302,One Bedroom,One Bedroom,IL,A,  580 ,,3/31/2007,"$2,674 ","$3,544 ",$870 
10374,Lake Arlington,First,1303,One Bedroom,One Bedroom,IL,A,  565 ,,6/26/2019,"$2,649 ","$2,649 ",$0 
10374,Lake Arlington,First,1304,One Bedroom,One Bedroom,IL,A,  580 ,,10/31/2018,"$2,524 ","$2,270 ",($254)
10374,Lake Arlington,First,1305,One Bedroom,One Bedroom,IL,B,  558 ,,5/31/2013,"$2,324 ","$2,882 ",$558 
10374,Lake Arlington,First,1306,One Bedroom,One Bedroom,IL,B,  568 ,,1/31/2018,"$2,324 ","$2,499 ",$175 
10374,Lake Arlington,First,1307,One Bedroom,One Bedroom,IL,B,  568 ,,5/21/2010,"$2,499 ","$3,097 ",$598 
10374,Lake Arlington,First,1308,One Bedroom,One Bedroom,IL,B,  568 ,,4/30/2013,"$2,499 ","$2,989 ",$490 
10374,Lake Arlington,First,1309,One Bedroom,One Bedroom,IL,B,  537 ,,2/12/2018,"$2,449 ","$2,605 ",$156 
10374,Lake Arlington,First,1310,One Bedroom,One Bedroom,IL,B,  537 ,,4/30/2014,"$2,449 ","$3,163 ",$714 
10374,Lake Arlington,First,1311,One Bedroom,One Bedroom,IL,B,  564 ,,5/29/2015,"$2,499 ","$3,073 ",$574 
10374,Lake Arlington,First,1312,One Bedroom,One Bedroom,IL,B,  564 ,,5/31/2013,"$2,499 ","$2,941 ",$442 
10374,Lake Arlington,First,1313,One Bedroom,One Bedroom,IL,A,  565 ,,8/31/2018,"$2,549 ","$2,100 ",($449)
10374,Lake Arlington,First,1314,One Bedroom,One Bedroom,IL,A,  562 ,,8/30/2019,"$2,574 ","$2,315 ",($259)
10374,Lake Arlington,First,1315,One Bedroom,One Bedroom,IL,A,  564 ,,9/29/2018,"$2,574 ","$2,188 ",($386)
10374,Lake Arlington,First,1316,One Bedroom,One Bedroom,IL,A,  571 ,,1/31/2019,"$2,724 ","$2,500 ",($224)
10374,Lake Arlington,First,1401,Studio,Studio,IL,A,  388 ,,9/30/2013,"$2,499 ","$2,499 ",$0 
10374,Lake Arlington,First,1402,Studio,Studio,IL,A,  409 ,,2/19/2017,"$2,549 ","$2,631 ",$82 
10374,Lake Arlington,First,1403,Two Bedroom,Two Bedroom,IL,A,  777 ,,6/24/2014,"$3,424 ","$3,995 ",$571 
10374,Lake Arlington,First,1404,Studio,Studio,IL,A,  387 ,,10/21/2019,"$2,249 ","$2,010 ",($239)
10374,Lake Arlington,First,1405,Two Bedroom,Two Bedroom,IL,A,  775 ,,12/28/2018,"$3,424 ","$3,474 ",$50 
10374,Lake Arlington,First,1406,Two Bedroom,Two Bedroom,IL,A,  784 ,,7/31/2018,"$3,274 ",$500 ,"($2,774)"
10374,Lake Arlington,First,1407,Two Bedroom,Two Bedroom,IL,A,  776 ,28,,"$3,324 ",$0 ,"($3,324)"
10374,Lake Arlington,First,1408,Two Bedroom,Two Bedroom,IL,A,  776 ,,6/19/2019,"$3,474 ","$3,080 ",($394)
10374,Lake Arlington,First,1409,Studio,Studio,IL,A,  384 ,,3/31/2017,"$2,449 ","$2,509 ",$60 
10374,Lake Arlington,First,1410,Studio,Studio,IL,A,  393 ,18,,"$2,174 ",$0 ,"($2,174)"
10374,Lake Arlington,First,1411,Studio,Studio,IL,C,  404 ,95,,"$2,424 ",$0 ,"($2,424)"
10374,Lake Arlington,Second,201,Studio,Studio,AL,A,  370 ,,2/28/2019,"$3,955 ","$3,150 ",($805)
10374,Lake Arlington,Second,202,Studio,Studio,AL,A,  373 ,,4/29/2016,"$3,955 ","$3,000 ",($955)
10374,Lake Arlington,Second,203,Studio,Studio,AL,A,  372 ,,3/8/2018,"$3,955 ","$3,250 ",($705)
10374,Lake Arlington,Second,204,Studio,Studio,AL,A,  373 ,,12/23/2017,"$3,955 ","$3,651 ",($304)
10374,Lake Arlington,Second,205,Studio,Studio,AL,A,  370 ,,9/27/2019,"$3,955 ","$3,045 ",($910)
10374,Lake Arlington,Second,206,Studio,Studio,AL,B,  373 ,,5/31/2019,"$3,955 ","$3,000 ",($955)
10374,Lake Arlington,Second,207,Studio,Studio,AL,A,  372 ,,10/31/2017,"$3,955 ","$4,053 ",$98 
10374,Lake Arlington,Second,208,Studio,Studio,AL,B,  373 ,226,,"$3,955 ",$0 ,"($3,955)"
10374,Lake Arlington,Second,209,Studio,Studio,AL,B,  396 ,138,,"$3,955 ",$0 ,"($3,955)"
10374,Lake Arlington,Second,210,Studio,Studio,AL,B,  373 ,,3/9/2017,"$3,955 ","$3,500 ",($455)
10374,Lake Arlington,Second,2101,Studio,Studio,IL,C,  390 ,,1/25/2019,"$2,349 ","$1,879 ",($470)
10374,Lake Arlington,Second,2102,Studio,Studio,IL,C,  407 ,307,,"$2,274 ",$0 ,"($2,274)"
10374,Lake Arlington,Second,2103,Two Bedroom,Two Bedroom,IL,C,  776 ,,8/28/2018,"$3,399 ","$2,889 ",($510)
10374,Lake Arlington,Second,2104,Two Bedroom,Two Bedroom,IL,C,  777 ,242,,"$3,349 ",$0 ,"($3,349)"
10374,Lake Arlington,Second,2105,Two Bedroom,Two Bedroom,IL,B,  771 ,,6/30/2018,"$3,349 ","$3,000 ",($349)
10374,Lake Arlington,Second,2106,One Bedroom,One Bedroom,IL,C,  489 ,,6/30/2013,"$2,149 ","$2,816 ",$667 
10374,Lake Arlington,Second,2107,Studio,Studio,IL,C,  412 ,,6/28/2019,"$2,124 ","$1,700 ",($424)
10374,Lake Arlington,Second,2108,One Bedroom,One Bedroom,IL,C,  489 ,,9/30/2019,"$2,149 ","$2,100 ",($49)
10374,Lake Arlington,Second,2109,One Bedroom,One Bedroom,IL,C,  482 ,,9/30/2019,"$2,124 ","$1,900 ",($224)
10374,Lake Arlington,Second,211,Studio,Studio,AL,C,  320 ,,9/30/2015,"$3,745 ","$3,538 ",($207)
10374,Lake Arlington,Second,2110,One Bedroom,One Bedroom,IL,B,  505 ,,8/30/2019,"$2,199 ","$1,900 ",($299)
10374,Lake Arlington,Second,2111,One Bedroom,One Bedroom,IL,B,  481 ,,4/15/2017,"$2,149 ","$2,436 ",$287 
10374,Lake Arlington,Second,2112,Studio,Studio,IL,B,  390 ,,5/31/2019,"$2,099 ","$1,607 ",($492)
10374,Lake Arlington,Second,2113,One Bedroom,One Bedroom,IL,B,  482 ,,7/13/2012,"$2,149 ","$2,000 ",($149)
10374,Lake Arlington,Second,2114,One Bedroom,One Bedroom,IL,B,  478 ,,6/2/2014,"$2,149 ","$2,271 ",$122 
10374,Lake Arlington,Second,2116,Two Bedroom,Two Bedroom,IL,A,  771 ,238,,"$3,449 ",$0 ,"($3,449)"
10374,Lake Arlington,Second,2117,Two Bedroom,Two Bedroom,IL,A,  777 ,,3/31/2013,"$3,449 ","$3,033 ",($416)
10374,Lake Arlington,Second,2118,Studio,Studio,IL,A,  410 ,365,,"$2,374 ",$0 ,"($2,374)"
10374,Lake Arlington,Second,2119,Studio,Studio,IL,A,  390 ,365,,"$2,349 ",$0 ,"($2,349)"
10374,Lake Arlington,Second,212,Studio,Studio,AL,B,  373 ,,3/29/2019,"$3,955 ","$3,240 ",($715)
10374,Lake Arlington,Second,214,Studio,Studio,AL,C,  329 ,,7/25/2019,"$3,745 ","$2,950 ",($795)
10374,Lake Arlington,Second,216,Studio,Studio,AL,C,  327 ,225,,"$3,745 ",$0 ,"($3,745)"
10374,Lake Arlington,Second,2201,One Bedroom,One Bedroom,IL,A,  560 ,,2/5/2019,"$2,524 ",$650 ,"($1,874)"
10374,Lake Arlington,Second,2202,One Bedroom,One Bedroom,IL,A,  558 ,,8/27/2019,"$2,524 ",$650 ,"($1,874)"
10374,Lake Arlington,Second,2203,One Bedroom,One Bedroom,IL,A,  557 ,,6/29/2018,"$2,524 ",$692 ,"($1,832)"
10374,Lake Arlington,Second,2204,One Bedroom,One Bedroom,IL,A,  553 ,45,,"$2,499 ",$0 ,"($2,499)"
10374,Lake Arlington,Second,2205,One Bedroom,One Bedroom,IL,B,  550 ,,7/28/2017,"$2,499 ","$2,163 ",($336)
10374,Lake Arlington,Second,2206,One Bedroom,One Bedroom,IL,B,  546 ,55,,"$2,499 ",$0 ,"($2,499)"
10374,Lake Arlington,Second,2207,One Bedroom,One Bedroom,IL,B,  552 ,,4/29/2019,"$2,324 ","$2,050 ",($274)
10374,Lake Arlington,Second,2208,One Bedroom,One Bedroom,IL,B,  551 ,83,,"$2,374 ",$0 ,"($2,374)"
10374,Lake Arlington,Second,2209,One Bedroom,One Bedroom,IL,C,  478 ,99,,"$2,099 ",$0 ,"($2,099)"
10374,Lake Arlington,Second,2210,Studio,Studio,IL,B,  400 ,365,,"$2,174 ",$0 ,"($2,174)"
10374,Lake Arlington,Second,2211,One Bedroom,One Bedroom,IL,C,  475 ,,2/1/2018,"$2,174 ","$2,313 ",$139 
10374,Lake Arlington,Second,2212,One Bedroom,One Bedroom,IL,C,  473 ,,11/19/2015,"$2,174 ","$2,000 ",($174)
10374,Lake Arlington,Second,2213,One Bedroom,One Bedroom,IL,C,  483 ,75,,"$2,149 ",$0 ,"($2,149)"
10374,Lake Arlington,Second,2214,One Bedroom,One Bedroom,IL,C,  470 ,,1/13/2003,"$2,149 ","$1,800 ",($349)
10374,Lake Arlington,Second,2215,Studio,Studio,IL,C,  373 ,,4/14/2015,"$2,049 ","$1,720 ",($329)
10374,Lake Arlington,Second,2216,One Bedroom,One Bedroom,IL,C,  449 ,,8/15/2019,"$2,124 ","$1,950 ",($174)
10374,Lake Arlington,Second,2217,One Bedroom,One Bedroom,IL,B,  476 ,,8/19/2019,"$2,174 ","$1,950 ",($224)
10374,Lake Arlington,Second,2218,One Bedroom,One Bedroom,IL,B,  559 ,,11/15/2016,"$2,424 ","$2,968 ",$544 
10374,Lake Arlington,Second,2219,One Bedroom,One Bedroom,IL,B,  558 ,,6/30/2018,"$2,349 ","$2,289 ",($60)
10374,Lake Arlington,Second,2220,One Bedroom,One Bedroom,IL,B,  567 ,,8/31/2016,"$2,499 ","$3,251 ",$752 
10374,Lake Arlington,Second,2221,One Bedroom,One Bedroom,IL,B,  558 ,365,,"$2,499 ",$0 ,"($2,499)"
10374,Lake Arlington,Second,2222,One Bedroom,One Bedroom,IL,A,  567 ,190,,"$2,499 ",$0 ,"($2,499)"
10374,Lake Arlington,Second,2223,One Bedroom,One Bedroom,IL,A,  564 ,,1/13/2018,"$2,524 ","$2,524 ",$0 
10374,Lake Arlington,Second,2224,One Bedroom,One Bedroom,IL,A,  567 ,46,,"$2,524 ",$0 ,"($2,524)"
10374,Lake Arlington,Second,2225,One Bedroom,One Bedroom,IL,A,  564 ,49,,"$2,524 ",$0 ,"($2,524)"
10374,Lake Arlington,Second,2301,One Bedroom,One Bedroom,IL,A,  560 ,,4/30/2019,"$2,674 ","$2,405 ",($269)
10374,Lake Arlington,Second,2302,One Bedroom,One Bedroom,IL,A,  573 ,,7/21/2015,"$2,674 ","$2,660 ",($14)
10374,Lake Arlington,Second,2303,One Bedroom,One Bedroom,IL,A,  559 ,,9/25/2018,"$2,499 ","$2,050 ",($449)
10374,Lake Arlington,Second,2304,One Bedroom,One Bedroom,IL,A,  575 ,,7/19/2018,"$2,499 ","$2,350 ",($149)
10374,Lake Arlington,Second,2305,One Bedroom,One Bedroom,IL,B,  565 ,,4/30/2015,"$2,499 ","$3,033 ",$534 
10374,Lake Arlington,Second,2306,One Bedroom,One Bedroom,IL,B,  570 ,,3/1/2012,"$2,499 ","$2,963 ",$464 
10374,Lake Arlington,Second,2307,One Bedroom,One Bedroom,IL,B,  559 ,,8/16/2014,"$2,349 ","$2,372 ",$23 
10374,Lake Arlington,Second,2308,One Bedroom,One Bedroom,IL,B,  569 ,,7/20/2018,"$2,349 ","$2,075 ",($274)
10374,Lake Arlington,Second,2309,One Bedroom,One Bedroom,IL,B,  562 ,,8/15/2016,"$2,349 ","$2,863 ",$514 
10374,Lake Arlington,Second,2310,One Bedroom,One Bedroom,IL,C,  564 ,,11/28/2018,"$2,349 ","$1,997 ",($352)
